date,code,name,score,regime,strategy,sector,exit_type,ret_pct
2025-10-22,003160,디아이,60.58,strong,섹터RS+거래량,의료/정밀기기,open,-2.6804
2025-10-23,010120,LS ELECTRIC,93.10,neutral,섹터RS+거래량,전기/전자,open,-0.4087
2025-10-23,267260,HD현대일렉트릭,62.69,neutral,섹터RS+거래량,전기/전자,open,0.5362
2025-10-23,062040,산일전기,54.86,neutral,섹터RS+거래량,전기/전자,open,1.7570
2025-10-24,078600,대주전자재료,100.00,neutral,섹터RS+거래량,전기/전자,open,6.2271
2025-10-24,214150,클래시스,93.53,neutral,섹터RS+거래량,의료/정밀기기,open,-1.5267
2025-10-24,103590,일진전기,91.31,neutral,섹터RS+거래량,전기/전자,open,1.1788
2025-10-24,036810,에프에스티,84.89,neutral,섹터RS+거래량,전기/전자,open,-1.5544
2025-10-24,001440,대한전선,80.48,neutral,섹터RS+거래량,전기/전자,open,1.2332
2025-10-27,000880,한화,92.88,strong,섹터RS+거래량,화학,open,-2.8918
2025-10-27,247540,에코프로비엠,89.08,strong,섹터RS+거래량,전기/전자,open,-0.6940
2025-10-27,093370,후성,83.88,strong,섹터RS+거래량,화학,open,-1.2739
2025-10-27,078600,대주전자재료,56.83,strong,섹터RS+거래량,전기/전자,open,-1.3350
2025-10-27,006400,삼성SDI,53.96,strong,섹터RS+거래량,전기/전자,open,-0.8772
2025-10-28,006400,삼성SDI,88.79,neutral,섹터RS+거래량,전기/전자,open,0.1603
2025-10-28,107640,한중엔시에스,87.97,neutral,섹터RS+거래량,전기/전자,open,-1.5094
2025-10-28,336260,두산퓨얼셀,86.23,neutral,섹터RS+거래량,전기/전자,open,-0.8578
2025-10-28,001440,대한전선,72.57,neutral,섹터RS+거래량,전기/전자,open,3.6555
2025-10-28,032820,우리기술,53.56,neutral,섹터RS+거래량,전기/전자,open,4.3113
2025-10-29,050890,쏠리드,92.50,neutral,섹터RS+거래량,전기/전자,open,-1.3498
2025-10-29,218410,RFHIC,91.55,neutral,섹터RS+거래량,전기/전자,open,-1.4641
